"ID","Volume..L.","DBH..cm.","vol_opt_mean","Volume.Standard.Deviation..L.","dbhqsm_mean..cm.","DBH.Standard.Deviation..cm.","Number.of.Models","Height..m.","Surface.Area..m.2.","PatchDiam1","PatchDiam2Min","PatchDiam2Max","Processing.Time","X","Y","Z","Lat","Long","Elevation","plot_id","tree_id"
"AM1_MT_Grenfell_4.0185",28.2747612,9.15928856,28.35,0.35,9,0,4,3.62391663,0,0,0,0,0,0.836115777492523,-12.2579374313354,242.759750366211,-31.326113574878,145.304538995784,242.759762248024,"AM1_MT_Grenfell_4","0185"
"AM1_MT_Grenfell_4.0778",28.143383,10.9539092,28.53,4.13,7,3,4,3.29656982,0,0,0,0,0,13.7445917129517,82.5646286010742,243.953079223633,-31.3252583877873,145.30467461429,243.953630538657,"AM1_MT_Grenfell_4","0778"
"AM1_MT_Grenfell_4.0439",28.1155319,4.81088534,29.46,2.52,7,4,4,3.88322449,0,0,0,0,0,66.2219924926758,18.1019630432129,242.718627929688,-31.3258397626886,145.305225954968,242.718997176737,"AM1_MT_Grenfell_4","0439"
"AM1_MT_Grenfell_4.1256",27.3664131,5.6184534,28.24,1.48,8,4,4,2.66563416,0,0,0,0,0,58.2032928466797,27.2714347839355,242.954284667969,-31.3257570653613,145.30514170809,242.95460851863,"AM1_MT_Grenfell_4","1256"
"AM1_MT_Grenfell_4.0832",26.8746281,6.23475499,28.14,2.67,6,1,4,2.70765686,0,0,0,0,0,39.9583282470703,4.14526462554932,242.885208129883,-31.3259656367615,145.304950023359,242.885334531777,"AM1_MT_Grenfell_4","0832"
"AM1_MT_Grenfell_4.1057",26.7338371,5.72360121,27.26,1.02,6,1,4,3.48979187,0,0,0,0,0,-16.0365505218506,8.66798305511475,243.516555786133,-31.3259248477882,145.304361727477,243.516581840813,"AM1_MT_Grenfell_4","1057"
"AM1_MT_Grenfell_4.0050",26.6767426,11.7447928,26.4,0.48,12,0,4,3.69815063,0,0,0,0,0,-37.8530082702637,9.35509777069092,243.504241943359,-31.3259186503233,145.304132518552,243.504361052997,"AM1_MT_Grenfell_4","0050"
"AM1_MT_Grenfell_4.0721",26.2471733,4.37478237,26.34,0.92,4,1,4,3.11827087,0,0,0,0,0,2.90043377876282,49.0318069458008,243.586517333984,-31.3255608140995,145.304560683869,243.586707207374,"AM1_MT_Grenfell_4","0721"
"AM1_MT_Grenfell_4.0850",26.1376896,4.11141515,30.28,5.31,8,5,4,3.34472656,0,0,0,0,0,51.0607223510742,22.1710414886475,242.935272216797,-31.325803065196,145.305066666916,242.935515098274,"AM1_MT_Grenfell_4","0850"
"AM1_MT_Grenfell_4.0431",25.7257271,4.72745895,40.36,19.78,6,1,4,3.46905518,0,0,0,0,0,-57.4722557067871,8.03061103820801,242.321350097656,-31.3259305948043,145.303926393846,242.321613865905,"AM1_MT_Grenfell_4","0431"
"AM1_MT_Grenfell_4.0800",25.6272697,17.6660761,25.88,5.57,18,1,4,1.15696716,0,0,0,0,0,58.9272117614746,-10.1853790283203,242.688934326172,-31.3260948813676,145.30514931598,242.689214447513,"AM1_MT_Grenfell_4","0800"
"AM1_MT_Grenfell_4.0284",25.4754848,9.50540006,25.44,0.2,9,1,4,3.63194275,0,0,0,0,0,-47.6389236450195,-3.11560106277466,241.599639892578,-31.3260311208754,145.304029704634,241.599818399176,"AM1_MT_Grenfell_4","0284"
"AM1_MT_Grenfell_4.0540",25.2830906,9.08720419,25.51,0.35,9,0,4,4.83482361,0,0,0,0,0,-27.9128360748291,-28.2218589782715,242.222381591797,-31.3262575502036,145.304236951275,242.222505297512,"AM1_MT_Grenfell_4","0540"
"AM1_MT_Grenfell_4.0168",25.183094,11.1850984,24.98,1.84,11,0,4,3.80000305,0,0,0,0,0,-40.1198348999023,8.39228343963623,243.45686340332,-31.3259273336894,145.304108702686,243.456995009445,"AM1_MT_Grenfell_4","0168"
"AM1_MT_Grenfell_4.0690",25.0398674,7.89513662,25.24,0.3,8,0,4,4.37782288,0,0,0,0,0,-41.0753211975098,-9.87886142730713,241.826049804688,-31.3260921177219,145.304098663255,241.826189625077,"AM1_MT_Grenfell_4","0690"
"AM1_MT_Grenfell_4.0901",25.0001774,10.3242926,25.43,0.65,10,0,4,3.62513733,0,0,0,0,0,33.5637359619141,-54.4793510437012,241.689056396484,-31.3264943615447,145.304882842236,241.689378217794,"AM1_MT_Grenfell_4","0901"
"AM1_MT_Grenfell_4.0822",24.997694,10.2533713,24.43,1.11,11,2,4,2.99232483,0,0,0,0,0,36.6704864501953,-54.3824882507324,241.667175292969,-31.326493487865,145.304915482707,241.667513374239,"AM1_MT_Grenfell_4","0822"
"AM1_MT_Grenfell_4.0040",24.5190811,7.10616782,24.41,1.53,6,1,4,4.30097961,0,0,0,0,0,9.08949184417725,75.9411468505859,243.673248291016,-31.3253181237497,145.304625707104,243.673708652146,"AM1_MT_Grenfell_4","0040"
"AM1_MT_Grenfell_4.0230",24.2609882,13.0616337,24.51,1.03,10,3,4,1.24198914,0,0,0,0,0,53.4714736938477,7.59908151626587,242.973617553711,-31.3259344868871,145.305091995596,242.973846027628,"AM1_MT_Grenfell_4","0230"
"AM1_MT_Grenfell_4.0235",23.9066563,5.99570982,23.87,1.07,6,1,4,2.64505005,0,0,0,0,0,-5.92161655426025,26.7229900360107,243.330230712891,-31.3257620131382,145.304467997511,243.330289662816,"AM1_MT_Grenfell_4","0235"
"AM1_MT_Grenfell_4.0736",23.7289944,5.30245565,23.43,1.82,6,1,4,4.03063965,0,0,0,0,0,80.7384872436523,-22.3576793670654,242.12077331543,-31.3262046597902,145.305378471986,242.121323195286,"AM1_MT_Grenfell_4","0736"
"AM1_MT_Grenfell_4.0069",23.6947937,9.82983336,24.36,2.03,8,1,4,3.2325592,0,0,0,0,0,-39.1102294921875,31.3552303314209,243.608612060547,-31.3257202351954,145.304119310753,243.608809236437,"AM1_MT_Grenfell_4","0069"
"AM1_MT_Grenfell_4.0569",23.5331707,10.1297416,24.01,0.7,12,1,4,1.87515259,0,0,0,0,0,20.721565246582,71.7963104248047,243.6240234375,-31.3253555051038,145.304747915765,243.624462761916,"AM1_MT_Grenfell_4","0569"
"AM1_MT_Grenfell_4.0285",23.4021244,8.43012109,23.5,1.61,9,2,4,1.87869263,0,0,0,0,0,-14.0712642669678,-58.7305221557617,243.079116821289,-31.3265327023539,145.304382374287,243.07940380089,"AM1_MT_Grenfell_4","0285"
"AM1_MT_Grenfell_4.1162",23.3908234,7.09064379,24.34,1.53,8,1,4,2.58963013,0,0,0,0,0,-29.0122127532959,-43.1062431335449,242.458786010742,-31.3263917896624,145.304225400495,242.458998177201,"AM1_MT_Grenfell_4","1162"
"AM1_MT_Grenfell_4.0024",22.9561501,5.504255,22.43,1.06,6,1,4,3.36068726,0,0,0,0,0,59.0666885375977,11.3376607894897,242.698471069336,-31.3259007690607,145.305150780085,242.69875443168,"AM1_MT_Grenfell_4","0024"
"AM1_MT_Grenfell_4.0016",22.2205219,4.89608794,22.57,0.71,6,2,4,3.16555786,0,0,0,0,0,-37.3742942810059,33.0514602661133,243.751083374023,-31.3257049372779,145.304137548938,243.751278749667,"AM1_MT_Grenfell_4","0016"
"AM1_MT_Grenfell_4.0999",21.2577705,4.72591631,21.86,1.81,6,1,4,2.07252502,0,0,0,0,0,28.9673328399658,69.6711730957031,243.521072387695,-31.3253746711356,145.304834547326,243.521520141512,"AM1_MT_Grenfell_4","0999"
"AM1_MT_Grenfell_4.0297",21.2203045,7.36058578,21.71,1.87,7,1,4,2.22477722,0,0,0,0,0,72.7185974121094,-3.79426956176758,242.487335205078,-31.3260372403592,145.305294211431,242.487750489265,"AM1_MT_Grenfell_4","0297"
"AM1_MT_Grenfell_4.0537",21.072052,6.11403957,21.06,0.37,6,0,4,2.67645264,0,0,0,0,0,54.351016998291,4.27340173721313,242.686782836914,-31.3259644805319,145.305101236498,242.687015631236,"AM1_MT_Grenfell_4","0537"
"AM1_MT_Grenfell_4.0550",20.913456,5.76810166,25.63,9.65,7,1,4,3.16212463,0,0,0,0,0,84.5270156860352,-20.9776802062988,242.212585449219,-31.3261922135614,145.305418275173,242.213179658167,"AM1_MT_Grenfell_4","0550"
"AM1_MT_Grenfell_4.0815",20.8237877,7.77997524,20.91,0.46,7,1,4,2.7313385,0,0,0,0,0,4.31577491760254,36.9415283203125,243.457015991211,-31.3256698540576,145.30457555378,243.457124856301,"AM1_MT_Grenfell_4","0815"
"AM1_MT_Grenfell_4.0159",20.4953766,14.6245763,20.97,2.95,15,1,4,1.20344543,0,0,0,0,0,-24.6848659515381,17.826171875,243.530349731445,-31.3258422516418,145.304270866423,243.530422464013,"AM1_MT_Grenfell_4","0159"
"AM1_MT_Grenfell_4.0993",20.2320995,5.03399298,20.45,0.58,5,1,4,2.50067139,0,0,0,0,0,-6.27088117599487,41.2535858154297,243.488632202148,-31.3256309644072,145.304464328152,243.488769224845,"AM1_MT_Grenfell_4","0993"
"AM1_MT_Grenfell_4.0607",20.1545506,5.32204807,14.3,8.05,5,2,4,2.63618469,0,0,0,0,0,-0.0887967273592949,55.5314292907715,243.677825927734,-31.3255021952272,145.304529278417,243.678068631329,"AM1_MT_Grenfell_4","0607"
"AM1_MT_Grenfell_4.0563",20.1074581,7.56372362,19.69,1.17,7,1,4,2.52578735,0,0,0,0,0,3.60257959365845,39.4722023010254,243.449996948242,-31.3256470303824,145.304568060789,243.450120590627,"AM1_MT_Grenfell_4","0563"
"AM1_MT_Grenfell_4.0500",19.7356472,6.35785088,19.4,0.89,6,1,4,2.25782776,0,0,0,0,0,55.1649589538574,-3.32496309280396,242.671417236328,-31.3260330087353,145.305109788394,242.671656444669,"AM1_MT_Grenfell_4","0500"
"AM1_MT_Grenfell_4.0191",19.5034885,4.24250327,19.97,7.05,5,1,4,2.38282776,0,0,0,0,0,-50.4049682617188,-0.277726083993912,242.063781738281,-31.3260055264868,145.304000644045,242.063980726525,"AM1_MT_Grenfell_4","0191"
"AM1_MT_Grenfell_4.0261",19.3137665,12.084312,19.32,0.77,12,1,4,1.50006104,0,0,0,0,0,19.0566864013672,69.8189468383789,243.596969604492,-31.3253733386038,145.304730424292,243.597381704487,"AM1_MT_Grenfell_4","0261"
"AM1_MT_Grenfell_4.0282",19.2392101,4.52219397,20.34,1.7,5,0,4,4.34288025,0,0,0,0,0,20.1819133758545,-55.3870239257812,241.19499206543,-31.3265025480266,145.304742248739,241.195265407674,"AM1_MT_Grenfell_4","0282"
"AM1_MT_Grenfell_4.0747",19.0148849,5.99623024,19.45,1.03,6,0,4,3.57203674,0,0,0,0,0,80.7479858398438,-21.9711380004883,242.196762084961,-31.3262011736422,145.305378571739,242.197310736403,"AM1_MT_Grenfell_4","0747"
"AM1_MT_Grenfell_4.0853",19.0055065,6.88319579,25.49,8.93,7,2,4,3.8110199,0,0,0,0,0,62.7358627319336,4.08999586105347,242.734848022461,-31.3259661342137,145.305189329758,242.735157586634,"AM1_MT_Grenfell_4","0853"
"AM1_MT_Grenfell_4.0376",18.805912,5.16083352,20.09,1.9,6,1,4,3.22897339,0,0,0,0,0,81.9607009887695,-17.2796421051025,242.281814575195,-31.3261588618228,145.305391312459,242.282364186831,"AM1_MT_Grenfell_4","0376"
"AM1_MT_Grenfell_4.0528",18.5501099,4.69796397,17.82,1.42,5,0,4,3.47711182,0,0,0,0,0,64.1858978271484,13.0044927597046,242.630477905273,-31.3258857359399,145.305204563622,242.630813877098,"AM1_MT_Grenfell_4","0528"
"AM1_MT_Grenfell_4.0194",18.501564,5.40585592,17.61,2.57,8,2,4,2.74528503,0,0,0,0,0,80.9577331542969,-22.5094604492188,242.2021484375,-31.3262060286579,145.305380775445,242.202701630071,"AM1_MT_Grenfell_4","0194"
"AM1_MT_Grenfell_4.0286",18.1992111,9.42006931,18.35,0.84,9,1,4,2.39015198,0,0,0,0,0,14.5986881256104,82.9513244628906,243.620056152344,-31.3252549001998,145.304683587571,243.620614401065,"AM1_MT_Grenfell_4","0286"
"AM1_MT_Grenfell_4.0677",18.1402435,8.79586861,17.83,0.62,7,1,4,3.70201111,0,0,0,0,0,43.1169853210449,-54.8651428222656,241.715850830078,-31.3264978406124,145.304983211618,241.716233346611,"AM1_MT_Grenfell_4","0677"
"AM1_MT_Grenfell_4.0493",17.9444218,7.13833869,17.91,0.49,7,1,4,2.9631958,0,0,0,0,0,60.4893646240234,2.07925081253052,242.580673217773,-31.3259842688684,145.305165727633,242.580960124731,"AM1_MT_Grenfell_4","0493"
"AM1_MT_Grenfell_4.0363",17.7720509,6.90733865,17.8,0.73,7,0,4,3.34794617,0,0,0,0,0,70.0335540771484,0.316682577133179,242.596343994141,-31.3260001646089,145.305266001381,242.596728132106,"AM1_MT_Grenfell_4","0363"
"AM1_MT_Grenfell_4.1249",17.7522621,6.48405179,17.51,0.49,8,1,4,3.84138489,0,0,0,0,0,25.6442203521729,66.8524322509766,243.80436706543,-31.3254000929399,145.30479963417,243.804770318791,"AM1_MT_Grenfell_4","1249"
"AM1_MT_Grenfell_4.0834",17.7093086,6.12514466,17.56,1.22,7,4,4,2.37605286,0,0,0,0,0,22.9444561004639,42.276538848877,243.391983032227,-31.3256217383691,145.304771270537,243.392164932564,"AM1_MT_Grenfell_4","0834"
"AM1_MT_Grenfell_4.0593",17.4047718,7.66457021,17.9,1.15,9,2,4,1.86274719,0,0,0,0,0,-17.476936340332,64.5336608886719,243.8193359375,-31.3254210056593,145.304346595424,243.819687630981,"AM1_MT_Grenfell_4","0593"
"AM1_MT_Grenfell_4.0957",17.2766495,6.36308193,16.5,1.85,6,2,4,2.93682861,0,0,0,0,0,7.97673654556274,-79.2609786987305,243.071319580078,-31.3267178627588,145.304614017553,243.071819006465,"AM1_MT_Grenfell_4","0957"
"AM1_MT_Grenfell_4.0579",17.0753784,7.85469785,17.12,0.45,8,0,4,3.15660095,0,0,0,0,0,-30.2633991241455,40.8531303405762,243.785263061523,-31.3256345756809,145.304212257774,243.785466148518,"AM1_MT_Grenfell_4","0579"
"AM1_MT_Grenfell_4.0769",16.875515,11.8449807,17.83,1.43,9,2,4,1.96412659,0,0,0,0,0,63.8109550476074,5.34063100814819,242.825042724609,-31.3259548549097,145.305200624853,242.825363872573,"AM1_MT_Grenfell_4","0769"
"AM1_MT_Grenfell_4.0041",16.6075306,15.5078396,16.23,0.59,15,1,4,1.29774475,0,0,0,0,0,-21.3730068206787,41.9603118896484,243.685501098633,-31.3256245904086,145.304305662103,243.685675445944,"AM1_MT_Grenfell_4","0041"
"AM1_MT_Grenfell_4.0448",15.7213745,6.20105378,15.54,0.25,6,1,4,2.64785767,0,0,0,0,0,18.49534034729,-9.11985969543457,242.903533935547,-31.3260852729897,145.304724528173,242.90356727317,"AM1_MT_Grenfell_4","0448"
"AM1_MT_Grenfell_4.1077",15.6870823,15.6211138,15.86,1.15,16,2,4,0.086151123,0,0,0,0,0,44.6991844177246,9.78783512115478,242.912002563477,-31.3259147472947,145.304999831705,242.912166587077,"AM1_MT_Grenfell_4","1077"
"AM1_MT_Grenfell_4.0664",15.4658966,11.5105025,14.85,1.55,12,1,4,1.59025574,0,0,0,0,0,60.5731353759766,26.4597072601318,242.910339355469,-31.3257643860584,145.305166606237,242.910681817681,"AM1_MT_Grenfell_4","0664"
"AM1_MT_Grenfell_4.0152",15.2216816,7.05305859,15.15,0.25,7,0,4,2.54048157,0,0,0,0,0,5.38743019104004,66.4359512329102,243.717926025391,-31.3254038493666,145.304586812656,243.718275677413,"AM1_MT_Grenfell_4","0152"
"AM1_MT_Grenfell_4.1045",15.1794853,7.1258761,16.11,1.55,8,1,4,5.2068634,0,0,0,0,0,42.6528053283691,-55.6669006347656,241.92057800293,-31.3265050715187,145.304978334821,241.920964374207,"AM1_MT_Grenfell_4","1045"
"AM1_MT_Grenfell_4.0179",14.9780817,3.69349159,14.48,0.74,4,0,4,2.79875183,0,0,0,0,0,71.9608612060547,-5.44619178771973,242.525695800781,-31.3260521387862,145.305286250576,242.52610369958,"AM1_MT_Grenfell_4","0179"
"AM1_MT_Grenfell_4.0839",14.9334173,8.73705521,14.84,0.16,8,0,4,3.02346802,0,0,0,0,0,55.1611175537109,-3.54315233230591,242.648620605469,-31.3260349765439,145.305109748049,242.64885989856,"AM1_MT_Grenfell_4","0839"
"AM1_MT_Grenfell_4.1354",14.9058523,5.65954484,14.75,0.58,6,0,4,2.78018188,0,0,0,0,0,52.469799041748,-6.74712085723877,242.656677246094,-31.3260638726655,145.305081472541,242.656896447763,"AM1_MT_Grenfell_4","1354"
"AM1_MT_Grenfell_4.1733",14.8665066,1.44220879,14.92,0.28,3,2,4,2.98698425,0,0,0,0,0,53.2265548706055,22.4071521759033,242.896469116211,-31.3258009356592,145.305089421637,242.896730515175,"AM1_MT_Grenfell_4","1733"
"AM1_MT_Grenfell_4.0568",14.6659307,10.0590527,14.33,1.56,9,3,4,2.44720459,0,0,0,0,0,57.4397354125977,23.7988185882568,243.114273071289,-31.3257883842852,145.30513368617,243.114576048218,"AM1_MT_Grenfell_4","0568"
"AM1_MT_Grenfell_4.1284",14.6475697,6.47486523,14.53,0.39,6,0,4,3.23757935,0,0,0,0,0,-36.5817413330078,-13.4429121017456,242.038604736328,-31.326124261383,145.304145873864,242.038723767735,"AM1_MT_Grenfell_4","1284"
"AM1_MT_Grenfell_4.0071",14.5814848,1.33689651,15.09,1.16,6,3,4,3.26594543,0,0,0,0,0,82.5979156494141,-19.5955390930176,242.286071777344,-31.3261797484233,145.305398007398,242.286636322737,"AM1_MT_Grenfell_4","0071"
"AM1_MT_Grenfell_4.1151",14.3078098,5.08656949,15.8,4.02,8,2,4,3.47857666,0,0,0,0,0,84.6112442016602,-22.1981887817383,242.331756591797,-31.3262032210922,145.305419160188,242.33235606458,"AM1_MT_Grenfell_4","1151"
"AM1_MT_Grenfell_4.0674",14.1706982,7.73415715,13.89,0.48,8,1,4,3.42172241,0,0,0,0,0,15.9766540527344,79.0419158935547,243.591888427734,-31.3252901584073,145.304698064773,243.592400132678,"AM1_MT_Grenfell_4","0674"
"AM1_MT_Grenfell_4.0310",14.1303043,7.70257115,14.16,0.63,8,1,4,2.68850708,0,0,0,0,0,24.0016975402832,56.806282043457,243.546371459961,-31.3254906973095,145.304782377779,243.546670553274,"AM1_MT_Grenfell_4","0310"
"AM1_MT_Grenfell_4.1251",13.9848375,7.10597634,14.24,0.49,7,0,4,2.96775818,0,0,0,0,0,12.2533512115479,-41.5230979919434,241.855911254883,-31.3263775119035,145.304658948636,241.85605871398,"AM1_MT_Grenfell_4","1251"
"AM1_MT_Grenfell_4.0898",13.9011049,6.21524863,13.63,0.58,6,0,4,3.144104,0,0,0,0,0,-36.3877143859863,-13.7148904800415,241.720947265625,-31.326126714318,145.304147912333,241.721065769903,"AM1_MT_Grenfell_4","0898"
"AM1_MT_Grenfell_4.1094",13.8945131,5.00898398,14.92,1.63,5,0,4,1.94903564,0,0,0,0,0,67.3597412109375,27.1277694702148,242.714294433594,-31.3257583605486,145.305237907812,242.714707712643,"AM1_MT_Grenfell_4","1094"
"AM1_MT_Grenfell_4.1055",13.7798891,7.7080667,14.49,1.17,8,1,4,4.03367615,0,0,0,0,0,45.6058044433594,-55.4318695068359,241.788436889648,-31.3265029517149,145.305009359937,241.788841619156,"AM1_MT_Grenfell_4","1055"
"AM1_MT_Grenfell_4.0529",13.7645721,6.63048252,13.97,1.14,6,1,4,2.13775635,0,0,0,0,0,-15.8650484085083,74.6140594482422,244.072631835938,-31.3253300924736,145.304363530382,244.073089713231,"AM1_MT_Grenfell_4","0529"
"AM1_MT_Grenfell_4.1356",13.7324638,7.02062398,14.64,1.23,7,0,4,1.82919312,0,0,0,0,0,-28.2716007232666,63.2033729553223,243.941375732422,-31.3254330030768,145.304233184662,243.941752727143,"AM1_MT_Grenfell_4","1356"
"AM1_MT_Grenfell_4.0899",13.6372604,6.53635338,13.67,1.12,7,0,4,2.91099548,0,0,0,0,0,4.93125772476196,-76.0172653198242,243.047698974609,-31.3266886083345,145.304582020734,243.048155680299,"AM1_MT_Grenfell_4","0899"
"AM1_MT_Grenfell_4.0624",13.5874319,10.1633795,13.78,0.3,8,4,4,2.30213928,0,0,0,0,0,79.5088424682617,2.44900226593018,242.486846923828,-31.3259809330036,145.305365550977,242.487342501059,"AM1_MT_Grenfell_4","0624"
"AM1_MT_Grenfell_4.0201",13.2086496,9.76191163,13.52,0.59,8,2,4,2.46350098,0,0,0,0,0,74.4897155761719,-4.55310392379761,242.767944335938,-31.3260440840317,145.305312819272,242.76838053856,"AM1_MT_Grenfell_4","0201"
"AM1_MT_Grenfell_4.1011",13.1031103,6.27664849,12.58,0.9,7,1,4,1.88302612,0,0,0,0,0,29.7807350158691,60.0218086242676,243.432342529297,-31.3254616969305,145.304843093367,243.432695531286,"AM1_MT_Grenfell_4","1011"
"AM1_MT_Grenfell_4.1261",13.0681267,6.45568818,13.34,1.49,4,2,4,1.99385071,0,0,0,0,0,41.363468170166,-54.4400825500488,241.662155151367,-31.3264940071403,145.304964788615,241.662522407249,"AM1_MT_Grenfell_4","1261"
"AM1_MT_Grenfell_4.0171",12.6497431,7.14725256,12.9,0.98,7,0,4,4.12590027,0,0,0,0,0,10.1990518569946,69.4292449951172,243.666122436523,-31.3253768533704,145.3046373644,243.666509970091,"AM1_MT_Grenfell_4","0171"
"AM1_MT_Grenfell_4.1138",12.6134501,4.68425639,12.7,0.22,5,0,4,2.19851685,0,0,0,0,0,-38.3547058105469,-16.8682746887207,242.343612670898,-31.3261551540303,145.304127246517,242.343750279397,"AM1_MT_Grenfell_4","1138"
"AM1_MT_Grenfell_4.1508",12.4909096,7.84877315,12.58,0.5,8,0,4,2.14042664,0,0,0,0,0,-8.40122032165527,-46.0824089050293,242.469360351562,-31.326418631479,145.304441945617,242.469533015043,"AM1_MT_Grenfell_4","1508"
"AM1_MT_Grenfell_4.0420",12.4092417,11.5695931,12.44,0.81,11,1,4,1.50602722,0,0,0,0,0,-31.4564971923828,41.5168571472168,243.82209777832,-31.3256285896232,145.304199722861,243.822310935706,"AM1_MT_Grenfell_4","0420"
"AM1_MT_Grenfell_4.0755",12.3639259,9.0822041,12.3,0.33,10,1,4,1.17605591,0,0,0,0,0,86.4186172485352,-15.1174373626709,242.287841796875,-31.326139360976,145.305438148336,242.288444683887,"AM1_MT_Grenfell_4","0755"
"AM1_MT_Grenfell_4.1567",12.3438854,4.65677977,13.33,1.35,6,1,4,2.09432983,0,0,0,0,0,-39.1616477966309,31.1534690856934,243.718322753906,-31.3257220548456,145.30411877054,243.718519251794,"AM1_MT_Grenfell_4","1567"
"AM1_MT_Grenfell_4.0683",12.2414179,6.46841973,12.18,0.29,7,0,4,2.48934937,0,0,0,0,0,4.25661325454712,-60.5497169494629,242.274017333984,-31.3265491094781,145.304574932639,242.274307303131,"AM1_MT_Grenfell_4","0683"
"AM1_MT_Grenfell_4.0502",12.2200289,7.08834082,12.6,0.64,8,1,4,2.83796692,0,0,0,0,0,11.0601434707642,82.7094573974609,243.756851196289,-31.3252570816089,145.304646411034,243.757399179973,"AM1_MT_Grenfell_4","0502"
"AM1_MT_Grenfell_4.1337",12.1501484,4.04590517,11.71,0.74,5,3,4,2.24206543,0,0,0,0,0,59.1425247192383,27.3495712280273,242.862854003906,-31.3257563606123,145.305151575874,242.863186822273,"AM1_MT_Grenfell_4","1337"
"AM1_MT_Grenfell_4.0933",12.0496149,14.0603364,9.26,3.35,12,3,4,1.02571106,0,0,0,0,0,61.8231315612793,22.5422306060791,242.845901489258,-31.3257997169852,145.305179739226,242.846240825951,"AM1_MT_Grenfell_4","0933"
"AM1_MT_Grenfell_4.0947",11.8990231,6.16217852,12.44,0.89,6,0,4,2.93913269,0,0,0,0,0,4.39680004119873,-75.9425201416016,242.980529785156,-31.3266879342311,145.304576405547,242.980985208414,"AM1_MT_Grenfell_4","0947"
"AM1_MT_Grenfell_4.0823",11.7744923,7.27382749,12.18,1.23,7,1,4,1.66304016,0,0,0,0,0,90.0959243774414,-2.96674394607544,242.579986572266,-31.3260297758424,145.305476781964,242.58062300086,"AM1_MT_Grenfell_4","0823"
"AM1_MT_Grenfell_4.0359",11.1896954,3.38121653,9.79,2.35,5,2,4,1.66078186,0,0,0,0,0,5.00603246688843,-76.5543365478516,242.992492675781,-31.3266934520851,145.304582806345,242.992955888622,"AM1_MT_Grenfell_4","0359"
"AM1_MT_Grenfell_4.1014",11.0329819,6.35860413,10.86,0.72,7,1,4,1.9677124,0,0,0,0,0,3.2123761177063,-48.199031829834,241.974746704102,-31.3264377209673,145.304563961519,241.974930354394,"AM1_MT_Grenfell_4","1014"
"AM1_MT_Grenfell_4.0482",10.7557383,1.52014736,10.43,1.35,4,3,4,1.59242249,0,0,0,0,0,66.7320556640625,-0.880175292491913,242.611679077148,-31.326010959042,145.305231315091,242.61202790495,"AM1_MT_Grenfell_4","0482"
"AM1_MT_Grenfell_4.0738",10.5260782,6.6863656,9.3,1.62,6,1,4,2.9510498,0,0,0,0,0,87.5579299926758,-8.21187496185303,242.41667175293,-31.3260770809013,145.305450117635,242.41727748327,"AM1_MT_Grenfell_4","0738"
"AM1_MT_Grenfell_4.0881",10.1082392,10.1053871,10.12,0.16,10,1,4,2.11207581,0,0,0,0,0,-53.9822158813477,14.2303838729858,243.728149414062,-31.3258746803958,145.303963061513,243.728393579833,"AM1_MT_Grenfell_4","0881"
"AM1_MT_Grenfell_4.0010",9.92124557,5.34363687,10.11,0.61,6,1,4,1.87770081,0,0,0,0,0,-30.0167427062988,-41.2219352722168,241.91667175293,-31.3263747954463,145.304214846638,241.916876057163,"AM1_MT_Grenfell_4","0010"
"AM1_MT_Grenfell_4.0935",9.91595745,10.6398612,8.91,1.98,7,3,4,1.88075256,0,0,0,0,0,12.4300384521484,89.9143829345703,243.632614135742,-31.3251921016966,145.304660803291,243.633262527175,"AM1_MT_Grenfell_4","0935"
"AM1_MT_Grenfell_4.0523",9.82930088,6.86305091,10.03,1.08,7,1,4,2.27256775,0,0,0,0,0,-39.0067558288574,45.9610176086426,243.978927612305,-31.3255885083514,145.304120398464,243.979213033803,"AM1_MT_Grenfell_4","0523"
