ID,Volume (L),DBH (cm),vol_opt_mean,Volume Standard Deviation (L),dbhqsm_mean (cm),DBH Standard Deviation (cm),Number of Models,Height (m),Surface Area (m^2),PatchDiam1,PatchDiam2Min,PatchDiam2Max,Processing Time,X,Y,Z,Lat,Long,Elevation
AM2_Mt_Grenfell_NP_3.1004,30.8828945,4.69779931,30.46,1.47,8.0,3.0,4,2.81678772,0.0,0.0,0.0,0.0,0.0,-14.767166137695312,-57.01707077026367,243.3152313232422,-31.32596628211945,145.33300092238656,243.31550426408648
AM2_Mt_Grenfell_NP_3.1299,30.6057968,6.23007454,30.83,1.42,7.000000000000001,0.0,4,3.03726196,0.0,0.0,0.0,0.0,0.0,-3.95841121673584,-20.910690307617188,242.1849365234375,-31.325640645520586,145.33311448195357,242.1849721642211
AM2_Mt_Grenfell_NP_3.0036,30.545063,4.53627519,28.97,2.23,5.0,0.0,4,3.28877258,0.0,0.0,0.0,0.0,0.0,-75.24623107910156,-67.6334228515625,244.19287109375,-31.326062026593444,145.3323655137998,244.1936745485291
AM2_Mt_Grenfell_NP_3.0113,30.3278732,8.48610029,30.2,2.1,9.0,1.0,4,4.23994446,0.0,0.0,0.0,0.0,0.0,22.857810974121094,-111.60770416259766,244.05044555664062,-31.32645862459391,145.33339622084986,244.05146683566272
AM2_Mt_Grenfell_NP_3.1147,30.3096371,6.952591989999999,30.87,0.95,7.000000000000001,0.0,4,3.3928833,0.0,0.0,0.0,0.0,0.0,30.861358642578125,-82.14488220214844,242.8424530029297,-31.326192904899532,145.33348030766396,242.84305867087096
AM2_Mt_Grenfell_NP_3.0412,30.2413445,8.9243114,30.35,0.75,10.0,1.0,4,2.92150879,0.0,0.0,0.0,0.0,0.0,7.797341823577881,-139.39537048339844,246.1790771484375,-31.32670923609777,145.3332379912502,246.18061121180654
AM2_Mt_Grenfell_NP_3.0697,30.123518,6.73867613,30.57,2.21,6.0,1.0,4,3.00634766,0.0,0.0,0.0,0.0,0.0,3.869813919067383,-119.37720489501953,245.21856689453125,-31.32652869627825,145.33319672730136,245.21968967095017
AM2_Mt_Grenfell_NP_3.0012,30.0549221,10.7254215,28.5,1.87,10.0,1.0,4,2.60174561,0.0,0.0,0.0,0.0,0.0,23.557767868041992,-54.76664733886719,242.0852508544922,-31.325945985921006,145.33340357354115,242.08553038258106
AM2_Mt_Grenfell_NP_3.0791,29.954874,6.49394765,29.46,0.97,7.000000000000001,1.0,4,2.61372375,0.0,0.0,0.0,0.0,0.0,-10.134726524353027,-59.205223083496094,243.31805419921875,-31.325986016706363,145.33304959191156,243.31833812128752
AM2_Mt_Grenfell_NP_3.0013,29.8725739,6.39974177,27.29,4.97,6.0,1.0,4,2.85249329,0.0,0.0,0.0,0.0,0.0,17.830236434936523,-134.68185424804688,245.7708740234375,-31.326666725765445,145.33334340001096,245.77232654951513
AM2_Mt_Grenfell_NP_3.1209,29.6257706,10.7372515,29.29,1.93,9.0,3.0,4,1.90179443,0.0,0.0,0.0,0.0,0.0,15.594735145568848,-110.20716857910156,244.4662628173828,-31.326445993482135,145.33331991277225,244.46723777335137
AM2_Mt_Grenfell_NP_3.0299,29.5937042,7.845983650000001,29.59,1.04,8.0,3.0,4,3.25907898,0.0,0.0,0.0,0.0,0.0,1.498935341835022,-91.11336517333984,244.17138671875,-31.326273790213964,145.3331718180888,244.17204026598483
AM2_Mt_Grenfell_NP_3.0543,29.5287933,7.52948225,30.1,1.53,6.0,3.0,4,2.83805847,0.0,0.0,0.0,0.0,0.0,-61.51359939575195,-88.23689270019531,245.53636169433594,-31.326247846053167,145.33250979119046,245.5372708151117
AM2_Mt_Grenfell_NP_3.0273,29.499876,7.65573159,27.56,2.5,8.0,1.0,4,4.41661072,0.0,0.0,0.0,0.0,0.0,-36.74372482299805,-132.5234832763672,247.89048767089844,-31.32664725898731,145.3327700287667,247.8919756449759
AM2_Mt_Grenfell_NP_3.0349,29.1803951,8.28086957,29.15,0.69,8.0,0.0,4,4.48483276,0.0,0.0,0.0,0.0,0.0,43.685359954833984,-47.29084396362305,241.72825622558594,-31.325878562473193,145.333615038656,241.72858170513064
AM2_Mt_Grenfell_NP_3.1036,29.1035137,12.593919000000001,28.17,2.63,7.000000000000001,4.0,4,2.4647522,0.0,0.0,0.0,0.0,0.0,19.594202041625977,-86.8324203491211,243.0384521484375,-31.326235181153546,145.33336193194557,243.0390756353736
AM2_Mt_Grenfell_NP_3.0309,29.0409012,7.64165893,30.22,2.01,8.0,4.0,4,2.55197144,0.0,0.0,0.0,0.0,0.0,12.459365844726562,-74.67569732666016,242.86611938476562,-31.326125542051464,145.3332869712414,242.86657043267041
AM2_Mt_Grenfell_NP_3.1500,28.7965775,8.21644738,28.16,0.86,7.000000000000001,1.0,4,2.17823792,0.0,0.0,0.0,0.0,0.0,16.54412078857422,-93.73153686523438,243.53451538085938,-31.326297402979815,145.3333298870519,243.53522827941924
AM2_Mt_Grenfell_NP_3.1143,28.7572002,11.9426027,25.83,5.15,10.0,4.0,4,2.08673096,0.0,0.0,0.0,0.0,0.0,19.897968292236328,-18.77698516845703,241.8552703857422,-31.325621401872787,145.33336512207995,241.85532914381474
AM2_Mt_Grenfell_NP_3.0556,28.6849117,5.4808192,27.83,4.27,6.0,1.0,4,2.69592285,0.0,0.0,0.0,0.0,0.0,-21.083677291870117,-126.88597106933594,246.4832305908203,-31.326596416000825,145.332934558205,246.48453254345804
AM2_Mt_Grenfell_NP_3.0404,28.465395,6.94951713,28.29,0.77,7.000000000000001,0.0,4,2.49047852,0.0,0.0,0.0,0.0,0.0,-10.605265617370605,-52.172325134277344,242.96319580078125,-31.325922588333476,145.3330446483799,242.96341883856803
AM2_Mt_Grenfell_NP_3.0239,28.3697643,8.58128145,28.02,0.63,8.0,0.0,4,3.84858704,0.0,0.0,0.0,0.0,0.0,31.513097763061523,-30.745220184326172,241.63856506347656,-31.325729340934636,145.3334871534521,241.63871723692864
AM2_Mt_Grenfell_NP_3.1400,28.3479366,5.01651429,27.9,8.48,7.000000000000001,2.0,4,4.07592773,0.0,0.0,0.0,0.0,0.0,26.700712203979492,-65.42495727539062,242.25729370117188,-31.32604211116473,145.33343659436227,242.25768642313778
AM2_Mt_Grenfell_NP_3.0552,28.2645283,6.00685291,28.53,0.75,6.0,0.0,4,3.77893066,0.0,0.0,0.0,0.0,0.0,-16.35796356201172,-63.56269073486328,243.55087280273438,-31.32602531580224,145.3329842089776,243.5512117408216
AM2_Mt_Grenfell_NP_3.0085,27.99613,7.697886230000001,28.06,2.07,8.0,0.0,4,3.42633057,0.0,0.0,0.0,0.0,0.0,-23.60075569152832,-62.80571746826172,243.58358764648438,-31.326018488674514,145.33290811440088,243.58394172228873
AM2_Mt_Grenfell_NP_3.0187,27.9632492,5.9493836,29.98,4.82,7.000000000000001,2.0,4,3.35360718,0.0,0.0,0.0,0.0,0.0,69.18718719482422,-61.06526565551758,241.6085205078125,-31.326002790217796,145.33388296789641,241.60918889474124
AM2_Mt_Grenfell_NP_3.0891,27.9574814,7.63338208,28.1,1.03,7.000000000000001,2.0,4,2.47036743,0.0,0.0,0.0,0.0,0.0,28.748842239379883,-89.42948913574219,242.9996795654297,-31.32625860344721,145.3334581131958,243.0003737397492
AM2_Mt_Grenfell_NP_3.0802,27.9423161,4.9468152199999995,27.41,1.97,7.000000000000001,1.0,4,2.48675537,0.0,0.0,0.0,0.0,0.0,76.26553344726562,-56.078670501708984,241.55152893066406,-31.3259578165961,145.3339573344137,241.5522319767624
AM2_Mt_Grenfell_NP_3.0661,27.8930645,5.88773079,28.36,1.7,6.0,0.0,4,2.7368927,0.0,0.0,0.0,0.0,0.0,35.597503662109375,-45.57379913330078,241.91493225097656,-31.3258630770256,145.33353006563888,241.91519496124238
AM2_Mt_Grenfell_NP_3.0091,27.5448627,7.25710541,27.98,0.83,10.0,2.0,4,3.72322083,0.0,0.0,0.0,0.0,0.0,66.09232330322266,-61.058013916015625,241.63327026367188,-31.326002724993526,145.3338504524726,241.63390579260886
AM2_Mt_Grenfell_NP_3.0764,27.4008675,6.1380785,28.64,1.68,6.0,2.0,4,2.62086487,0.0,0.0,0.0,0.0,0.0,30.58686637878418,-90.13223266601562,242.760986328125,-31.32626494134372,145.33347742402256,242.76169897709042
